ID	技能名字	技能描述	CD时间	技能片特效	技能片缩放比例	技能范围	技能基准点	阵营选择	半径	角度	高度	宽度	身后距离	值条件(条件)	百分比条件(条件)	几率(条件)	值(条件)	百分比(条件)	延迟时间	间隔时间	总时间	效果选择	作用属性	效果状态	百分比	基础伤害	基础秒数	技能伤害类型	延时类型	效果描述	技能声效	参数1	参数2	参数3	参数4	空行
111127	귀•음혈열인만	무력이 가장 높은 적군 무장에게 330%의 기본 피해와 무장간 무력차이의 320%만큼 추가 피해를 입히며， 4초간 받는 피해를 90% 감소 시킵니다.	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	240	240	4	0	6	0.9		0	0	1	8	sound/skilleffect/dao/dao1.wav					
112127	성•음혈열인만	무력이 가장 높은 적군 무장에게 350%의 기본 피해와 무장간 무력차이의 340%만큼 추가 피해를 입히며， 5초간 받는 피해를 90% 감소 시킵니다.	11			9	1	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4	0	6	0.9		0	0	1	8	sound/skilleffect/dao/dao1.wav					
113127	황•음혈열인만	무력이 가장 높은 적군 무장에게 370%의 기본 피해와 무장간 무력차이의 360%만큼 추가 피해를 입히며， 6초간 받는 피해를 90% 감소 시킵니다.	10			9	1	1	0	0	0	0	0	0	0	1	0	0	1	360	360	4	0	6	0.9		0	0	1	8	sound/skilleffect/dao/dao1.wav					
200128	천강전기만	위나라 무장의 공격과 마법이 70% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	15	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.7		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
201128	귀•천강전기만	위나라 무장의 공격과 마법이 75% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	14	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.75		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
202128	성•천강전기만	위나라 무장의 공격과 마법이 80% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	13	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.8		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
203128	황•천강전기만	위나라 무장의 공격과 마법이 85% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	12	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.85		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
210128	천강전기만	위나라 무장의 공격과 마법이 70% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	15			38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.7		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
211128	귀•천강전기만	위나라 무장의 공격과 마법이 75% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	14			38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.75		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
212128	성•천강전기만	위나라 무장의 공격과 마법이 80% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	13			38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.8		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
213128	황•천강전기만	위나라 무장의 공격과 마법이 85% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.85		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
220128	천강전기만	위나라 무장의 공격과 마법이 70% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	15			38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
221128	귀•천강전기만	위나라 무장의 공격과 마법이 75% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	14			38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
222128	성•천강전기만	위나라 무장의 공격과 마법이 80% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	13			38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
223128	황•천강전기만	위나라 무장의 공격과 마법이 85% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
100129	무쌍룡담만	무장의 공격이 110% 증가하고 적에게 입힌 피해의 80%를 생명으로 흡수합니다. 지속시간은 무력에 따라 달라집니다.	20	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.1	0	6	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
101129	귀•무쌍룡담만	무장의 공격이 120% 증가하고 적에게 입힌 피해의 80%를 생명으로 흡수합니다. 지속시간은 무력에 따라 달라집니다.	20	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.2	0	8	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
102129	성•무쌍룡담만	무장의 공격이 130% 증가하고 적에게 입힌 피해의 80%를 생명으로 흡수합니다. 지속시간은 무력에 따라 달라집니다.	20	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.3	0	10	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
103129	황•무쌍룡담만	무장의 공격이 140% 증가하고 적에게 입힌 피해의 80%를 생명으로 흡수합니다. 지속시간은 무력에 따라 달라집니다.	20	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.4	0	12	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
110129	무쌍룡담만	무장의 공격이 110% 증가하고 적에게 입힌 피해의 80%를 생명으로 흡수합니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	6	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
111129	귀•무쌍룡담만	무장의 공격이 120% 증가하고 적에게 입힌 피해의 80%를 생명으로 흡수합니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	8	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
112129	성•무쌍룡담만	무장의 공격이 130% 증가하고 적에게 입힌 피해의 80%를 생명으로 흡수합니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	10	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
113129	황•무쌍룡담만	무장의 공격이 140% 증가하고 적에게 입힌 피해의 80%를 생명으로 흡수합니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	12	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
100130	천하무쌍만	적군 전체에게 125%의 공격 피해를 입히며， 스킬 시전 후 전투 종료까지 무장 공격력을20% 상승 시킵니다.	18	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.25		0	3			sound/skilleffect/dao/dao1.wav					
101130	귀•천하무쌍만	적군 전체에게 130%의 공격 피해를 입히며， 스킬 시전 후 전투 종료까지 무장 공격력을20% 상승 시킵니다.	17	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.3		0	3			sound/skilleffect/dao/dao1.wav					
102130	성•천하무쌍만	적군 전체에게 135%의 공격 피해를 입히며， 스킬 시전 후 전투 종료까지 무장 공격력을20% 상승 시킵니다.	16	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.35		0	3			sound/skilleffect/dao/dao1.wav					
103130	황•천하무쌍만	적군 전체에게 140%의 공격 피해를 입히며， 스킬 시전 후 전투 종료까지 무장 공격력을20% 상승 시킵니다.	15	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.4		0	3			sound/skilleffect/dao/dao1.wav					
110130	천하무쌍만	적군 전체에게 125%의 공격 피해를 입히며， 스킬 시전 후 전투 종료까지 무장 공격력을20% 상승 시킵니다.	18			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.2					1						
111130	귀•천하무쌍만	적군 전체에게 130%의 공격 피해를 입히며， 스킬 시전 후 전투 종료까지 무장 공격력을20% 상승 시킵니다.	17			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.2					1						
112130	성•천하무쌍만	적군 전체에게 135%의 공격 피해를 입히며， 스킬 시전 후 전투 종료까지 무장 공격력을20% 상승 시킵니다.	16			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.2					1						
113130	황•천하무쌍만	적군 전체에게 140%의 공격 피해를 입히며， 스킬 시전 후 전투 종료까지 무장 공격력을20% 상승 시킵니다.	15			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.2					1						
300131	귀련광마만	오나라 무장의 공격과 마법이 70% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	15	huangguang_plist		37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.7		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
301131	귀•귀련광마만	오나라 무장의 공격과 마법이 75% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	14	huangguang_plist		37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.75		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
302131	성•귀련광마만	오나라 무장의 공격과 마법이 80% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	13	huangguang_plist		37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.8		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
303131	황•귀련광마만	오나라 무장의 공격과 마법이 85% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	12	huangguang_plist		37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.85		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
310131	귀련광마만	오나라 무장의 공격과 마법이 70% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	15			37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.7		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
311131	귀•귀련광마만	오나라 무장의 공격과 마법이 75% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	14			37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.75		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
312131	성•귀련광마만	오나라 무장의 공격과 마법이 80% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	13			37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.8		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
313131	황•귀련광마만	오나라 무장의 공격과 마법이 85% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	12			37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.85		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
320131	귀련광마만	오나라 무장의 공격과 마법이 70% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	15			37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
321131	귀•귀련광마만	오나라 무장의 공격과 마법이 75% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	14			37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
322131	성•귀련광마만	오나라 무장의 공격과 마법이 80% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	13			37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
323131	황•귀련광마만	오나라 무장의 공격과 마법이 85% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	12			37	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
200132	뇌정지력만	모든 적군 무장에게 1회의 낙뢰 공격으로 100%의 마법피해를 입힙니다. 적 무장의 마법 수치가 자신보다 80% 이하인 경우， 30%의 추가 데미지를 받게 됩니다.	18	Ani_dian		40	2	2	0	0	0	0	0	0	0	1	0	0	1			6			1			2			sound/skilleffect/lei/lei1.wav					
201132	귀•뇌정지력만	모든 적군 무장에게 1회의 낙뢰 공격으로 105%의 마법피해를 입힙니다. 적 무장의 마법 수치가 자신보다 80% 이하인 경우， 30%의 추가 데미지를 받게 됩니다.	17	Ani_dian		40	2	2	0	0	0	0	0	0	0	1	0	0	1			6			1.05			2			sound/skilleffect/lei/lei1.wav					
202132	성•뇌정지력만	모든 적군 무장에게 1회의 낙뢰 공격으로 110%의 마법피해를 입힙니다. 적 무장의 마법 수치가 자신보다 80% 이하인 경우， 30%의 추가 데미지를 받게 됩니다.	16	Ani_dian		40	2	2	0	0	0	0	0	0	0	1	0	0	1			6			1.1			2			sound/skilleffect/lei/lei1.wav					
203132	황•뇌정지력만	모든 적군 무장에게 1회의 낙뢰 공격으로 115%의 마법피해를 입힙니다. 적 무장의 마법 수치가 자신보다 80% 이하인 경우， 30%의 추가 데미지를 받게 됩니다.	15	Ani_dian		40	2	2	0	0	0	0	0	0	0	1	0	0	1			6			1.15			2			sound/skilleffect/lei/lei1.wav					
210132	뇌정지력만	모든 적군 무장에게 1회의 낙뢰 공격으로 100%의 마법피해를 입힙니다. 적 무장의 마법 수치가 자신보다 80% 이하인 경우， 30%의 추가 데미지를 받게 됩니다.	18			40	2	2	0	0	0	0	0	0	0	1	0	0	1			6						9			sound/skilleffect/lei/lei1.wav	0.8	0.3			
211132	귀•뇌정지력만	모든 적군 무장에게 1회의 낙뢰 공격으로 105%의 마법피해를 입힙니다. 적 무장의 마법 수치가 자신보다 80% 이하인 경우， 30%의 추가 데미지를 받게 됩니다.	17			40	2	2	0	0	0	0	0	0	0	1	0	0	1			6						9			sound/skilleffect/lei/lei1.wav	0.8	0.3			
212132	성•뇌정지력만	모든 적군 무장에게 1회의 낙뢰 공격으로 110%의 마법피해를 입힙니다. 적 무장의 마법 수치가 자신보다 80% 이하인 경우， 30%의 추가 데미지를 받게 됩니다.	16			40	2	2	0	0	0	0	0	0	0	1	0	0	1			6						9			sound/skilleffect/lei/lei1.wav	0.8	0.3			
213132	황•뇌정지력만	모든 적군 무장에게 1회의 낙뢰 공격으로 115%의 마법피해를 입힙니다. 적 무장의 마법 수치가 자신보다 80% 이하인 경우， 30%의 추가 데미지를 받게 됩니다.	15			40	2	2	0	0	0	0	0	0	0	1	0	0	1			6						9			sound/skilleffect/lei/lei1.wav	0.8	0.3			
100133	수라마참만	무력이 가장 높은 적군 무장에게 60%의 기본 피해와 적 무장의 공격력의 1.5배의 추가 피해를 입히며， 적이 받은 피해의 70%만큼 자기 생명력을 회복시킵니다.	13	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1			6						11			sound/skilleffect/dao/dao1.wav	0.6	1.5	0.7		
101133	귀•수라마참만	무력이 가장 높은 적군 무장에게 80%의 기본 피해와 적 무장의 공격력의 1.5배의 추가 피해를 입히며， 적이 받은 피해의 80%만큼 자기 생명력을 회복시킵니다.	12	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1			6						11			sound/skilleffect/dao/dao1.wav	0.8	1.5	0.8		
102133	성•수라마참만	무력이 가장 높은 적군 무장에게 100%의 기본 피해와 적 무장의 공격력의 1.5배의 추가 피해를 입히며， 적이 받은 피해의 90%만큼 자기 생명력을 회복시킵니다.	11	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1			6						11			sound/skilleffect/dao/dao1.wav	1	1.5	0.9		
103133	황•수라마참만	무력이 가장 높은 적군 무장에게 120%의 기본 피해와 적 무장의 공격력의 1.5배의 추가 피해를 입히며， 적이 받은 피해의 100%만큼 자기 생명력을 회복시킵니다.	10	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1			6						11			sound/skilleffect/dao/dao1.wav	1.2	1.5	1		
300134	신가지법만	아군 전체의 공격력과 마법을 70% 상승 시키며， 지속시간은 지력에 따라 달라집니다.	20	wujian_plist		4	2	1	0	0	0	0	0	0	0	1	0	0	1			2	1		0.7				3	1,11	sound/skilleffect/zhenyi/zengyi.wav					
301134	귀•신가지법만	아군 전체의 공격력과 마법을 75% 상승 시키며， 지속시간은 지력에 따라 달라집니다.	20	wujian_plist		4	2	1	0	0	0	0	0	0	0	1	0	0	1			2	1		0.75				3	1,11	sound/skilleffect/zhenyi/zengyi.wav					
302134	성•신가지법만	아군 전체의 공격력과 마법을 80% 상승 시키며， 지속시간은 지력에 따라 달라집니다.	20	wujian_plist		4	2	1	0	0	0	0	0	0	0	1	0	0	1			2	1		0.8				3	1,11	sound/skilleffect/zhenyi/zengyi.wav					
303134	황•신가지법만	아군 전체의 공격력과 마법을 85% 상승 시키며， 지속시간은 지력에 따라 달라집니다.	20	wujian_plist		4	2	1	0	0	0	0	0	0	0	1	0	0	1			2	1		0.85				3	1,11	sound/skilleffect/zhenyi/zengyi.wav					
310134	신가지법만	아군 전체의 공격력과 마법을 70% 상승 시키며， 지속시간은 지력에 따라 달라집니다.	20	wujian_plist		4	2	1	0	0	0	0	0	0	0	1	0	0	1			2	4		0.7				3	1,11	sound/skilleffect/zhenyi/zengyi.wav					
311134	귀•신가지법만	아군 전체의 공격력과 마법을 75% 상승 시키며， 지속시간은 지력에 따라 달라집니다.	20	wujian_plist		4	2	1	0	0	0	0	0	0	0	1	0	0	1			2	4		0.75				3	1,11	sound/skilleffect/zhenyi/zengyi.wav					
312134	성•신가지법만	아군 전체의 공격력과 마법을 80% 상승 시키며， 지속시간은 지력에 따라 달라집니다.	20	wujian_plist		4	2	1	0	0	0	0	0	0	0	1	0	0	1			2	4		0.8				3	1,11	sound/skilleffect/zhenyi/zengyi.wav					
313134	황•신가지법만	아군 전체의 공격력과 마법을 85% 상승 시키며， 지속시간은 지력에 따라 달라집니다.	20	wujian_plist		4	2	1	0	0	0	0	0	0	0	1	0	0	1			2	4		0.85				3	1,11	sound/skilleffect/zhenyi/zengyi.wav					
100135	부동여산만	무력이 가장 높은 적군 무장의 80%의 공격력을 내가 사용하며， 6초간 피해를 60% 감소시킵니다.	20			19	2	2	0	0	0	0	0	0	0	1	0	0	1	360	360	2	10		0.8				1		sound/skilleffect/zhenyi/zengyi.wav					
101135	귀•부동여산만	무력이 가장 높은 적군 무장의 90%의 공격력을 내가 사용하며， 7초간 피해를 60% 감소시킵니다.	19			19	2	2	0	0	0	0	0	0	0	1	0	0	1	420	420	2	10		0.9				1		sound/skilleffect/zhenyi/zengyi.wav					
102135	성•부동여산만	무력이 가장 높은 적군 무장의 100%의 공격력을 내가 사용하며， 8초간 피해를 60% 감소시킵니다.	18			19	2	2	0	0	0	0	0	0	0	1	0	0	1	480	480	2	10		1				1		sound/skilleffect/zhenyi/zengyi.wav					
103135	황•부동여산만	무력이 가장 높은 적군 무장의 110%의 공격력을 내가 사용하며， 9초간 피해를 60% 감소시킵니다.	17			19	2	2	0	0	0	0	0	0	0	1	0	0	1	540	540	2	10		1.1				1		sound/skilleffect/zhenyi/zengyi.wav					
110135	부동여산만	무력이 가장 높은 적군 무장의 80%의 공격력을 내가 사용하며， 6초간 피해를 60% 감소시킵니다.	20	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	360	360	4		6	0.6				1	1,8	sound/skilleffect/zhenyi/zengyi.wav					
111135	귀•부동여산만	무력이 가장 높은 적군 무장의 90%의 공격력을 내가 사용하며， 7초간 피해를 60% 감소시킵니다.	19	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	420	420	4		6	0.6				1	1,8	sound/skilleffect/zhenyi/zengyi.wav					
112135	성•부동여산만	무력이 가장 높은 적군 무장의 100%의 공격력을 내가 사용하며， 8초간 피해를 60% 감소시킵니다.	18	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.6				1	1,8	sound/skilleffect/zhenyi/zengyi.wav					
113135	황•부동여산만	무력이 가장 높은 적군 무장의 110%의 공격력을 내가 사용하며， 9초간 피해를 60% 감소시킵니다.	17	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	540	540	4		6	0.6				1	1,8	sound/skilleffect/zhenyi/zengyi.wav					
300136	기혈대법만	아군 각 무장이 적에게 입힌 기본 공격 상해수치의 40%만큼을 각 무장의 생명력으로 회복 시키며， 6초간 유지 됩니다	18	xixue_plist		40	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	4	0	1	0.4			0	1		sound/skilleffect/zhenyi/zengyi.wav					
301136	귀•기혈대법만	아군 각 무장이 적에게 입힌 기본 공격 상해수치의 45%만큼을 각 무장의 생명력으로 회복 시키며， 7초간 유지 됩니다	17	xixue_plist		40	2	1	0	0	0	0	0	0	0	1	0	0	1	420	420	4	0	1	0.45			0	1		sound/skilleffect/zhenyi/zengyi.wav					
302136	성•기혈대법만	아군 각 무장이 적에게 입힌 기본 공격 상해수치의 50%만큼을 각 무장의 생명력으로 회복 시키며， 8초간 유지 됩니다	16	xixue_plist		40	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4	0	1	0.5			0	1		sound/skilleffect/zhenyi/zengyi.wav					
303136	황•기혈대법만	아군 각 무장이 적에게 입힌 기본 공격 상해수치의 55%만큼을 각 무장의 생명력으로 회복 시키며， 9초간 유지 됩니다	15	xixue_plist		40	2	1	0	0	0	0	0	0	0	1	0	0	1	540	540	4	0	1	0.55			0	1		sound/skilleffect/zhenyi/zengyi.wav					
200137	신귀기모만	모든 적에게 1회의 낙뢰 공격으로 100%의 마법피해를 입히며， 3초간 방어를 50% 감소 시킵니다.	18	Ani_dian		4	2	2	0	0	0	0	0	0	0	1	0	0	1			6			1			2			sound/skilleffect/lei/lei1.wav					
201137	귀•신귀기모만	모든 적에게 1회의 낙뢰 공격으로 105%의 마법피해를 입히며， 4초간 방어를 50% 감소 시킵니다.	17	Ani_dian		4	2	2	0	0	0	0	0	0	0	1	0	0	1			6			1.05			2			sound/skilleffect/lei/lei1.wav					
202137	성•신귀기모만	모든 적에게 1회의 낙뢰 공격으로 110%의 마법피해를 입히며， 5초간 방어를 50% 감소 시킵니다.	16	Ani_dian		4	2	2	0	0	0	0	0	0	0	1	0	0	1			6			1.1			2			sound/skilleffect/lei/lei1.wav					
203137	황•신귀기모만	모든 적에게 1회의 낙뢰 공격으로 115%의 마법피해를 입히며， 6초간 방어를 50% 감소 시킵니다.	15	Ani_dian		4	2	2	0	0	0	0	0	0	0	1	0	0	1			6			1.15			2			sound/skilleffect/lei/lei1.wav					
210137	신귀기모만	모든 적에게 1회의 낙뢰 공격으로 100%의 마법피해를 입히며， 3초간 방어를 50% 감소 시킵니다.	18			4	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	5		-0.5				1	10	sound/skilleffect/lei/lei1.wav					
211137	귀•신귀기모만	모든 적에게 1회의 낙뢰 공격으로 105%의 마법피해를 입히며， 4초간 방어를 50% 감소 시킵니다.	17			4	2	2	0	0	0	0	0	0	0	1	0	0	1	240	240	2	5		-0.5				1	10	sound/skilleffect/lei/lei1.wav					
212137	성•신귀기모만	모든 적에게 1회의 낙뢰 공격으로 110%의 마법피해를 입히며， 5초간 방어를 50% 감소 시킵니다.	16			4	2	2	0	0	0	0	0	0	0	1	0	0	1	300	300	2	5		-0.5				1	10	sound/skilleffect/lei/lei1.wav					
213137	황•신귀기모만	모든 적에게 1회의 낙뢰 공격으로 115%의 마법피해를 입히며， 6초간 방어를 50% 감소 시킵니다.	15			4	2	2	0	0	0	0	0	0	0	1	0	0	1	360	360	2	5		-0.5				1	10	sound/skilleffect/lei/lei1.wav					
200138	법술극성만	지력이 가장 높은 적군 무장에게 3회의 낙뢰 공격을 가하며， 매 공격 시， 50%의 마법 피해와 적군 무장 마법 수치의 50%만큼의 추가 피해를 입힙니다.	15	Ani_dian		20	2	2	0	0	0	0	0	0	0	1	0	0	1	60	180	6						12	1		sound/skilleffect/lei/lei1.wav	0.5	0.5			
201138	귀•법술극성만	지력이 가장 높은 적군 무장에게 3회의 낙뢰 공격을 가하며， 매 공격 시， 60%의 마법 피해와 적군 무장 마법 수치의 60%만큼의 추가 피해를 입힙니다.	14	Ani_dian		20	2	2	0	0	0	0	0	0	0	1	0	0	1	60	180	6						12	1		sound/skilleffect/lei/lei1.wav	0.6	0.6			
202138	성•법술극성만	지력이 가장 높은 적군 무장에게 3회의 낙뢰 공격을 가하며， 매 공격 시， 70%의 마법 피해와 적군 무장 마법 수치의 70%만큼의 추가 피해를 입힙니다.	13	Ani_dian		20	2	2	0	0	0	0	0	0	0	1	0	0	1	60	180	6						12	1		sound/skilleffect/lei/lei1.wav	0.7	0.7			
203138	황•법술극성만	지력이 가장 높은 적군 무장에게 3회의 낙뢰 공격을 가하며， 매 공격 시， 80%의 마법 피해와 적군 무장 마법 수치의 80%만큼의 추가 피해를 입힙니다.	12	Ani_dian		20	2	2	0	0	0	0	0	0	0	1	0	0	1	60	180	6						12	1		sound/skilleffect/lei/lei1.wav	0.8	0.8			
400139	회천핍술만	아군 모든 무장에게 매 초마다 마법 수치의 35%만큼의 생명력을 회복 시킵니다. 6초간 지속됩니다.	20	Ani_greenLight		40	2	1	0	0	0	0	0	0	0	1	0	0	1	60	360	7	0	0	0.35				1		sound/skilleffect/huixue/huixue.wav					
401139	귀•회천핍술만	아군 모든 무장에게 매 초마다 마법 수치의 40%만큼의 생명력을 회복 시킵니다. 6초간 지속됩니다.	19	Ani_greenLight		40	2	1	0	0	0	0	0	0	0	1	0	0	1	60	360	7	0	0	0.4				1		sound/skilleffect/huixue/huixue.wav					
402139	성•회천핍술만	아군 모든 무장에게 매 초마다 마법 수치의 45%만큼의 생명력을 회복 시킵니다. 6초간 지속됩니다.	18	Ani_greenLight		40	2	1	0	0	0	0	0	0	0	1	0	0	1	60	360	7	0	0	0.45				1		sound/skilleffect/huixue/huixue.wav					
403139	황•회천핍술만	아군 모든 무장에게 매 초마다 마법 수치의 50%만큼의 생명력을 회복 시킵니다. 6초간 지속됩니다.	17	Ani_greenLight		40	2	1	0	0	0	0	0	0	0	1	0	0	1	60	360	7	0	0	0.5				1		sound/skilleffect/huixue/huixue.wav					
