英雄ID	阶级	展示名称	主动技能ID	被动技能1ID	被动技能2ID	被动技能3ID	空行															
10090	3	귀•여포	101086,111086	10																		
10090	4	신•여포	101086,111086	10	11																	
10090	5	성•여포	102086,112086	10	11																	
10090	6	왕•여포	102086,112086	10	11	12																
10090	7	황•여포	103086,113086	10	11	12																
10091	1	관평	100040,110040																			
10091	2	진•관평	100040,110040	10																		
10091	3	귀•관평	101040,111040	10																		
10091	4	신•관평	101040,111040	10	11																	
10091	5	성•관평	102040,112040	10	11																	
10091	6	왕•관평	102040,112040	10	11	12																
10091	7	황•관평	103040,113040	10	11	12																
10092	1	조창	100062																			
10092	2	진•조창	100062	10																		
10092	3	귀•조창	101062	10																		
10092	4	신•조창	101062	10	11																	
10092	5	성•조창	102062	10	11																	
10092	6	왕•조창	102062	10	11	12																
10092	7	황•조창	103062	10	11	12																
10093	1	고순	100057																			
10093	2	진•고순	100057	10																		
10093	3	귀•고순	101057	10																		
10093	4	신•고순	101057	10	11																	
10093	5	성•고순	102057	10	11																	
10093	6	왕•고순	102057	10	11	12																
10093	7	황•고순	103057	10	11	12																
10094	1	진궁	300055																			
10094	2	진•진궁	300055	4																		
10094	3	귀•진궁	301055	4																		
10094	4	신•진궁	301055	4	5																	
10094	5	성•진궁	302055	4	5																	
10094	6	왕•진궁	302055	4	5	6																
10094	7	황•진궁	303055	4	5	6																
10095	1	공손찬	100056																			
10095	2	진•공손찬	100056	10																		
10095	3	귀•공손찬	101056	10																		
10095	4	신•공손찬	101056	10	11																	
10095	5	성•공손찬	102056	10	11																	
10095	6	왕•공손찬	102056	10	11	12																
10095	7	황•공손찬	103056	10	11	12																
10096	1	진궁	300055																			
10096	2	진•진궁	300055	4																		
10096	3	귀•진궁	301055	4																		
10096	4	신•진궁	301055	4	5																	
10096	5	성•진궁	302055	4	5																	
10096	6	왕•진궁	302055	4	5	6																
10096	7	황•진궁	303055	4	5	6																
10097	1	방덕	100063																			
10097	2	진•방덕	100063	10																		
10097	3	귀•방덕	101063	10																		
10097	4	신•방덕	101063	10	11																	
10097	5	성•방덕	102063	10	11																	
10097	6	왕•방덕	102063	10	11	12																
10097	7	황•방덕	103063	10	11	12																
10098	1	제갈근	200072																			
10098	2	진•제갈근	200072	4																		
10098	3	귀•제갈근	201072	4																		
10098	4	신•제갈근	201072	4	5																	
10098	5	성•제갈근	202072	4	5																	
10098	6	왕•제갈근	202072	4	5	6																
10098	7	황•제갈근	203072	4	5	6																
10099	1	장임	200059																			
10099	2	진•장임	200059	4																		
10099	3	귀•장임	201059	4																		
10099	4	신•장임	201059	4	5																	
10099	5	성•장임	202059	4	5																	
10099	6	왕•장임	202059	4	5	6																
10099	7	황•장임	203059	4	5	6																
10100	1	사마의	200094,210094																			
10100	2	진•사마의	200094,210094	4																		
10100	3	귀•사마의	201094,211094	4																		
10100	4	신•사마의	201094,211094	4	5																	
10100	5	성•사마의	202094,212094	4	5																	
10100	6	왕•사마의	202094,212094	4	5	6																
10100	7	황•사마의	203094,213094	4	5	6																
10101	1	반장	100073																			
10101	2	진•반장	100073	10																		
10101	3	귀•반장	101073	10																		
10101	4	신•반장	101073	10	11																	
10101	5	성•반장	102073	10	11																	
10101	6	왕•반장	102073	10	11	12																
10101	7	황•반장	103073	10	11	12																
10102	1	장합	100064																			
10102	2	진•장합	100064	10																		
10102	3	귀•장합	101064	10																		
10102	4	신•장합	101064	10	11																	
10102	5	성•장합	102064	10	11																	
10102	6	왕•장합	102064	10	11	12																
10102	7	황•장합	103064	10	11	12																
10103	1	관흥	100044																			
10103	2	진•관흥	100044	10																		
10103	3	귀•관흥	101044	10																		
10103	4	신•관흥	101044	10	11																	
10103	5	성•관흥	102044	10	11																	
10103	6	왕•관흥	102044	10	11	12																
10103	7	황•관흥	103044	10	11	12																
10104	1	허저	100061																			
10104	2	진•허저	100061	10																		
10104	3	귀•허저	101061	10																		
10104	4	신•허저	101061	10	11																	
10104	5	성•허저	102061	10	11																	
10104	6	왕•허저	102061	10	11	12																
10104	7	황•허저	103061	10	11	12																
10105	1	엄안	100049																			
10105	2	진•엄안	100049	10																		
10105	3	귀•엄안	101049	10																		
10105	4	신•엄안	101049	10	11																	
10105	5	성•엄안	102049	10	11																	
10105	6	왕•엄안	102049	10	11	12																
10105	7	황•엄안	103049	10	11	12																
10106	1	문추	100054																			
10106	2	진•문추	100054	10																		
10106	3	귀•문추	101054	10																		
10106	4	신•문추	101054	10	11																	
10106	5	성•문추	102054	10	11																	
10106	6	왕•문추	102054	10	11	12																
10106	7	황•문추	103054	10	11	12																
10107	1	제갈근	200072																			
10107	2	진•제갈근	200072	4																		
10107	3	귀•제갈근	201072	4																		
10107	4	신•제갈근	201072	4	5																	
10107	5	성•제갈근	202072	4	5																	
10107	6	왕•제갈근	202072	4	5	6																
10107	7	황•제갈근	203072	4	5	6																
10108	1	진궁	300055																			
10108	2	진•진궁	300055	4																		
10108	3	귀•진궁	301055	4																		
10108	4	신•진궁	301055	4	5																	
10108	5	성•진궁	302055	4	5																	
10108	6	왕•진궁	302055	4	5	6																
10108	7	황•진궁	303055	4	5	6																
10109	1	우번	300071																			
10109	2	진•우번	300071	4																		
10109	3	귀•우번	301071	4																		
10109	4	신•우번	301071	4	5																	
10109	5	성•우번	302071	4	5																	
10109	6	왕•우번	302071	4	5	6																
10109	7	황•우번	303071	4	5	6																
10110	1	여몽	100112																			
10110	2	진•여몽	100112	10																		
10110	3	귀•여몽	101112	10																		
10110	4	신•여몽	101112	10	11																	
10110	5	성•여몽	102112	10	11																	
10110	6	왕•여몽	102112	10	11	12																
10110	7	황•여몽	103112	10	11	12																
10111	1	우금	100066																			
10111	2	진•우금	100066	10																		
10111	3	귀•우금	101066	10																		
10111	4	신•우금	101066	10	11																	
